politician,polltype,subgroup,start_date,end_date,pollster_rating_name,sample_size,raw_sample_size,population,weight,approve,disapprove,approve_adjusted,disapprove_adjusted,tracking,url,poll_id,question_id,created_at,timestamp,pollster_rating_id,subpopulation
Joe Biden,potus-approve,All polls,2022-05-08,2022-05-10,YouGov,1500,1500,a,0.5116657538173267,41,50,40.811355686811886,50.72123388150526,NA,https://today.yougov.com/topics/politics/articles-reports/2022/08/18/joe-biden-and-congress-job-approval-bumps,78931,155386,2022-05-11,2024-02-08T16:31:06Z,391,NA
Joe Biden,potus-approve,All polls,2022-05-09,2022-05-10,Ipsos,1005,1005,a,0.593515609001386,42.39,50.39,41.784978908553434,50.52598807632937,NA,https://graphics.reuters.com/USA-BIDEN/POLL/nmopagnqapa/index.html,78926,155345,2022-05-10,2024-02-08T16:31:06Z,154,NA
Joe Biden,potus-approve,All polls,2022-05-05,2022-05-09,YouGov,1000,1000,a,0.4186336327527736,38,55,37.811355686811886,55.72123388150526,NA,https://polsci.umass.edu/toplines-and-crosstabs-may-2022-biden-support-ukraine,78960,155525,2022-05-17,2024-02-08T16:31:06Z,391,NA
Joe Biden,potus-approve,All polls,2022-05-05,2022-05-09,Monmouth University Polling Institute,807,807,a,0.7521437990350776,38,57,39.01753464273193,56.9004888787745,NA,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_051222/,78951,155458,2022-05-12,2024-02-08T16:31:06Z,215,NA
Joe Biden,potus-approve,All polls,2022-05-05,2022-05-09,Global Strategy Group/GBAO (Navigator Research),999,999,rv,0.5917412683822421,44,53,42.617537573578176,51.479448545358764,NA,https://navigatorresearch.org/americans-increasingly-favor-abortion-rights-following-leaked-draft-decision/,78948,155445,2022-05-12,2024-02-08T16:31:06Z,413,NA
Joe Biden,potus-approve,All polls,2022-05-06,2022-05-09,Morning Consult,2005,2005,rv,0.5915587863022314,42,55,39.83794215693734,55.668192611813865,NA,https://morningconsult.com/2022/05/11/abortion-midterm-impact/,78928,155372,2022-05-11,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2022-05-04,2022-05-08,Morning Consult,2210,2210,a,0.6210647171973258,43,52,41.83794215693734,53.30701675481787,NA,https://morningconsult.com/2022/05/12/reproductive-health-abortion-access-data/,78956,155480,2022-05-12,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2022-05-04,2022-05-08,Rasmussen Reports,1500,1500,lv,0.5127193947059894,43,55,41.53591844812355,52.263885742652384,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78919,155331,2022-05-09,2024-02-08T16:31:06Z,277,NA
Joe Biden,potus-approve,All polls,2022-05-03,2022-05-06,The Winston Group,1000,1000,rv,0.59203736110449,42,49,41.31175803172942,52.03823412968694,NA,https://s-corp.org/2022/05/webinar-recap-inflation-taxes-and-family-businesses-what-do-voters-really-think/,79020,155804,2022-05-25,2024-02-08T16:31:06Z,385,NA
Joe Biden,potus-approve,All polls,2022-05-04,2022-05-06,Big Village,1008,1008,a,0.8406096630887807,42.2,48.7,42.99723567581121,50.123280833095144,NA,https://engine-insights.com/blog/public-opinion-polling/,78923,155338,2022-05-09,2024-02-08T16:31:06Z,37,NA
Joe Biden,potus-approve,All polls,2022-05-04,2022-05-06,TIPP Insights,1320,1320,a,0.9619468517184409,39,47,39.16183059739699,51.87678297018339,NA,https://www.investors.com/politics/biden-approval-rating-near-lows-as-inflations-bite-sharpens-ibd-tipp-may-2022/,78922,155334,2022-05-09,2024-02-08T16:31:06Z,144,NA
Joe Biden,potus-approve,All polls,2022-05-03,2022-05-06,YouGov,1577,1577,a,0.6070428264189202,40,52,39.811355686811886,52.72123388150526,NA,https://news.yahoo.com/new-poll-reveals-warning-signs-for-gop-on-abortion-ahead-of-midterms-205241999.html,78917,155326,2022-05-06,2024-02-08T16:31:06Z,391,NA
Joe Biden,potus-approve,All polls,2022-05-03,2022-05-05,Morning Consult,2210,2210,a,0.6210647171973258,42,53,40.83794215693734,54.30701675481787,NA,https://morningconsult.com/2022/05/26/ncaa-college-sports-nil-support/,79034,155880,2022-05-26,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2022-04-30,2022-05-03,Morning Consult,2210,2210,a,0.6210647171973258,41,54,39.83794215693734,55.30701675481787,NA,https://morningconsult.com/2022/05/05/return-to-movie-theaters/,78895,155277,2022-05-05,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2022-04-27,2022-05-03,Morning Consult,7062,45000,a,1.110208574911699,41,51,39.83794215693734,52.30701675481787,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,78894,155276,2022-05-05,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2022-05-01,2022-05-03,Rasmussen Reports,1500,1500,lv,0.5127193947059894,42,56,40.53591844812355,53.263885742652384,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78875,155241,2022-05-04,2024-02-08T16:31:06Z,277,NA
Joe Biden,potus-approve,All polls,2022-04-30,2022-05-03,YouGov,1500,1500,a,0.5920373611044899,42,50,41.811355686811886,50.72123388150526,NA,https://docs.cdn.yougov.com/njqw3o8bdb/econoplines.pdf,78874,155225,2022-05-04,2024-02-08T16:31:06Z,391,NA
Joe Biden,potus-approve,All polls,2022-05-03,2022-05-03,Morning Consult,1955,1955,rv,0.5841361737903135,44,54,41.83794215693734,54.668192611813865,NA,https://morningconsult.com/2022/05/04/supreme-court-abortion-roe-v-wade-survey/,78873,155209,2022-05-04,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2022-05-02,2022-05-03,Ipsos,1005,1005,a,0.593515609001386,44.35,49.6,43.744978908553435,49.73598807632937,NA,https://graphics.reuters.com/USA-BIDEN/POLL/nmopagnqapa/index.html,78871,155180,2022-05-03,2024-02-08T16:31:06Z,154,NA
Joe Biden,potus-approve,All polls,2022-04-28,2022-05-02,Global Strategy Group/GBAO (Navigator Research),999,999,rv,0.8368485271620242,42,55,40.617537573578176,53.479448545358764,NA,https://navigatorresearch.org/americans-are-split-on-how-to-approach-the-next-step-of-the-pandemic/,78896,155278,2022-05-05,2024-02-08T16:31:06Z,413,NA
Joe Biden,potus-approve,All polls,2022-04-29,2022-05-02,Morning Consult,2000,2000,rv,0.5908207214030927,41,55,38.83794215693734,55.668192611813865,NA,https://assets.morningconsult.com/wp-uploads/2022/05/03132947/2204195_crosstabs_POLITICO_RVs_v2_SH.pdf,78872,155191,2022-05-04,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2022-05-01,2022-05-01,Redfield & Wilton Strategies,1500,1500,rv,0.7250947216849343,39,47,40.64152069591837,54.10485415411968,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-1-may-2022/,78899,155284,2022-05-05,2024-02-08T16:31:06Z,562,NA
Joe Biden,potus-approve,All polls,2022-04-28,2022-05-01,SSRS,1007,1007,a,0.8401925905435885,41,59,39.64210584134225,55.81477342820395,NA,https://www.cnn.com/2022/05/04/politics/cnn-poll-economy-biden-approval/index.html,78887,155257,2022-05-04,2024-02-08T16:31:06Z,297,NA
Joe Biden,potus-approve,All polls,2022-04-28,2022-05-01,Beacon Research/Shaw & Co. Research,1003,1003,rv,0.8385222258883767,45,53,42.25263505895304,51.27788606300432,NA,https://www.foxnews.com/official-polls/05-03-22-fox-news-poll-voters-are-most-worried-about-inflation-and-the-countrys-future,78870,155165,2022-05-03,2024-02-08T16:31:06Z,103,NA
Joe Biden,potus-approve,All polls,2022-04-29,2022-05-01,Leger,1005,1005,a,0.839357823729887,43,55,42.10814210348787,54.106365787288375,NA,https://leger360.com/surveys/joe-biden-and-kamala-harris-approval-ratings-may-2-2022/,78868,155157,2022-05-02,2024-02-08T16:31:06Z,572,NA
Joe Biden,potus-approve,All polls,2022-04-01,2022-04-30,ActiVote,926,926,rv,0.8056930276597212,41,53,41.84918488795206,52.58364925256151,NA,https://www.activote.net/the-lefts-disapproval-of-joe-biden/,84910,188116,2023-12-08,2024-02-08T16:31:06Z,721,NA
Joe Biden,potus-approve,All polls,2022-04-01,2022-04-30,SurveyMonkey,7062,45659,a,1.4039495191663738,42,56,40.65973167788016,54.158152904829926,NA,https://www.surveymonkey.com/curiosity/biden-approval-tracker-2022/,80789,162060,2022-09-24,2024-02-08T16:31:06Z,324,NA
Joe Biden,potus-approve,All polls,2022-04-24,2022-04-29,Fairleigh Dickinson University,1021,1021,a,0.8460128957875087,38,49,38.99090598672959,50.594999536493326,NA,https://www.fdu.edu/news/fdu-poll-green-lanternism-holding-down-bidens-approval-ratings/,78933,155420,2022-05-11,2024-02-08T16:31:06Z,92,NA
Joe Biden,potus-approve,All polls,2022-04-26,2022-04-28,The Winston Group,1000,1000,rv,0.8372672655055472,44,49,43.31175803172942,52.03823412968694,NA,https://www.winningtheissues.org/wp-content/uploads/2022/05/Winning-the-Issues-April-2022-National-Survey.pdf,79051,155995,2022-06-01,2024-02-08T16:31:06Z,385,NA
Joe Biden,potus-approve,All polls,2022-04-24,2022-04-28,ABC News/The Washington Post,1004,1004,a,0.8389401288427469,42,52,43.51245905198894,51.1475726093359,NA,https://www.washingtonpost.com/politics/2022/05/01/poll-biden-post-abc/,78864,155140,2022-05-01,2024-02-08T16:31:06Z,3,NA
Joe Biden,potus-approve,All polls,2022-04-26,2022-04-28,Rasmussen Reports,1500,1500,lv,0.5127193947059894,42,55,40.53591844812355,52.263885742652384,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78861,155113,2022-04-29,2024-02-08T16:31:06Z,277,NA
Joe Biden,potus-approve,All polls,2022-04-19,2022-04-27,Susquehanna Polling & Research Inc.,800,800,lv,0.7488746084023072,39,54,39.00646557593739,54.75507044901593,NA,https://thefederalist.com/2022/04/28/republicans-jump-to-10-point-lead-in-generic-ballot-test-new-fdrlst-susquehanna-poll-shows/,78857,155071,2022-04-28,2024-02-08T16:31:06Z,326,NA
Joe Biden,potus-approve,All polls,2022-04-26,2022-04-27,YouGov,1500,1500,a,0.5920373611044899,41,49,40.811355686811886,49.72123388150526,NA,https://docs.cdn.yougov.com/6tarkt5kkk/econoplines.pdf,78843,154994,2022-04-27,2024-02-08T16:31:06Z,391,NA
Joe Biden,potus-approve,All polls,2022-04-22,2022-04-26,McLaughlin & Associates,1000,1000,lv,0.8372672655055472,41,57,38.3194723280474,55.2069449371756,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2022/04/National-Monthly-April-2022-Release.pdf,78860,155114,2022-04-29,2024-02-08T16:31:06Z,203,NA
Joe Biden,potus-approve,All polls,2022-04-19,2022-04-26,Marist College,1377,1377,a,0.9824966587946173,41,51,40.74545368808445,52.18784830788141,NA,https://maristpoll.marist.edu/polls/npr-pbs-newshour-marist-national-poll-the-2022-midterm-elections-bidens-job-performance-april-2022/,78859,155095,2022-04-29,2024-02-08T16:31:06Z,183,NA
Joe Biden,potus-approve,All polls,2022-04-25,2022-04-26,Emerson College,1000,1000,rv,0.8372672655055472,41.7,49.7,40.939590916673566,52.7975495259323,NA,https://emersonpolling.reportablenews.com/pr/april-2022-national-poll-civics-education-may-be-linked-to-trust-in-institutions-biden-approval-holds-at-42,78856,155052,2022-04-28,2024-02-08T16:31:06Z,88,NA
Joe Biden,potus-approve,All polls,2022-04-20,2022-04-26,Morning Consult,7062,45000,a,1.110208574911699,40,51,38.83794215693734,52.30701675481787,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,78854,155030,2022-04-28,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2022-04-25,2022-04-26,Ipsos,1005,1005,a,0.593515609001386,42.15,53.47,41.54497890855343,53.60598807632937,NA,https://graphics.reuters.com/USA-BIDEN/POLL/nmopagnqapa/index.html,78816,154885,2022-04-26,2024-02-08T16:31:06Z,154,NA
Joe Biden,potus-approve,All polls,2022-04-22,2022-04-25,Morning Consult,2004,2004,rv,0.5914112470091767,42,55,39.83794215693734,55.668192611813865,NA,https://prosperousamerica.org/poll-voters-overwhelmingly-support-prohibiting-china-from-exploiting-de-minimis-loophole/,78937,155429,2022-05-11,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2022-04-21,2022-04-25,Quinnipiac University,1554,1554,a,1.0437334910888938,38,52,41.62695495552084,50.93165056520746,NA,https://poll.qu.edu/poll-release?releaseid=3844,78841,154976,2022-04-27,2024-02-08T16:31:06Z,267,NA
Joe Biden,potus-approve,All polls,2022-04-22,2022-04-25,Morning Consult,2004,2004,rv,0.5914112470091767,42,55,39.83794215693734,55.668192611813865,NA,https://assets.morningconsult.com/wp-uploads/2022/04/26144616/2204148_crosstabs_POLITICO_RVs_v1_SH.pdf,78825,154944,2022-04-27,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2022-04-21,2022-04-25,Rasmussen Reports,1500,1500,lv,0.5127193947059894,41,58,39.53591844812355,55.263885742652384,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78815,154884,2022-04-26,2024-02-08T16:31:06Z,277,NA
Joe Biden,potus-approve,All polls,2022-04-20,2022-04-23,Morning Consult,4410,4410,a,0.8773240109962752,42,52,40.83794215693734,53.30701675481787,NA,https://morningconsult.com/2022/05/23/lgbtq-classroom-politics/,79001,155724,2022-05-23,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2022-04-21,2022-04-23,RMG Research,1200,1200,rv,0.45764776291768605,42,53,41.06566124056903,52.20613519412983,NA,https://www.scribd.com/document/571800930/Scott-Rasmussen-National-Survey-April-21-23-2022,78830,154965,2022-04-27,2024-02-08T16:31:06Z,555,NA
Joe Biden,potus-approve,All polls,2022-04-21,2022-04-23,InsiderAdvantage,750,750,lv,0.7250947216849342,43,54,41.9674510203623,51.74406294644853,NA,https://amgreatness.com/2022/04/25/insider-advantage-poll-trump-would-beat-biden-47-percent-to-43-percent-if-election-were-held-today/,78812,154875,2022-04-25,2024-02-08T16:31:06Z,243,NA
Joe Biden,potus-approve,All polls,2022-04-20,2022-04-22,Big Village,1005,1005,a,0.839357823729887,40.6,49.6,41.39723567581121,51.02328083309514,NA,https://engine-insights.com/blog/public-opinion-polling/,78817,154894,2022-04-26,2024-02-08T16:31:06Z,37,NA
Joe Biden,potus-approve,All polls,2022-04-19,2022-04-22,YouGov,1605,1605,a,0.6124082082480753,42,51,41.811355686811886,51.72123388150526,NA,https://news.yahoo.com/new-yahoo-news-poll-shows-why-inflation-could-doom-democrats-in-2022-midterms-090044957.html,78814,154882,2022-04-26,2024-02-08T16:31:06Z,391,NA
Joe Biden,potus-approve,All polls,2022-04-19,2022-04-21,Morning Consult,2206,2206,a,0.620502413128036,42,53,40.83794215693734,54.30701675481787,NA,https://morningconsult.com/2022/04/28/birth-control-survey-data-roe-v-wade/,78855,155031,2022-04-28,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2022-04-20,2022-04-21,Harris Insights & Analytics,1966,1966,rv,1.1739669448762644,41,54,38.35202398258512,53.974175800068444,NA,https://harvardharrispoll.com/key-results-april/,78807,154857,2022-04-25,2024-02-08T16:31:06Z,133,NA
Joe Biden,potus-approve,All polls,2022-04-19,2022-04-20,RMG Research,1200,1200,rv,0.45764776291768605,39,55,38.06566124056903,54.20613519412983,NA,https://www.scribd.com/document/571800930/Scott-Rasmussen-National-Survey-April-21-23-2022,78831,154966,2022-04-27,2024-02-08T16:31:06Z,555,NA
Joe Biden,potus-approve,All polls,2022-04-18,2022-04-20,Echelon Insights,1001,1001,rv,0.8376857945321883,44,54,42.183016680014475,52.76128543113704,NA,https://echeloninsights.com/in-the-news/april-22-omnibus-political-update-2/,78805,154824,2022-04-22,2024-02-08T16:31:06Z,407,NA
Joe Biden,potus-approve,All polls,2022-04-18,2022-04-20,Trafalgar Group,1077,1077,lv,0.7226041469938862,39.6,55.3,41.82189661382743,51.063299747656075,NA,https://www.thetrafalgargroup.org/news/nat-survey-biden-approval-0422/,78798,154769,2022-04-21,2024-02-08T16:31:06Z,338,NA
Joe Biden,potus-approve,All polls,2022-04-18,2022-04-20,American Research Group,1100,1100,a,0.8781333163454453,39,54,38.06943089292441,54.51230483845549,NA,https://americanresearchgroup.com/economy/,78796,154751,2022-04-21,2024-02-08T16:31:06Z,9,NA
Joe Biden,potus-approve,All polls,2022-04-18,2022-04-20,Rasmussen Reports,1500,1500,lv,0.5127193947059894,43,56,41.53591844812355,53.263885742652384,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78795,154750,2022-04-21,2024-02-08T16:31:06Z,277,NA
Joe Biden,potus-approve,All polls,2022-04-12,2022-04-19,GQR,2000,2000,rv,0.5003874353006104,52,48,48.20143294002172,47.6272516941237,NA,https://climatepolicystrategy.com/wp-content/uploads/2022/05/US-Climate-Policy-and-Strategy-Debrief-Wave-2_report_Public.pdf,79050,155993,2022-05-31,2024-02-08T16:31:06Z,126,NA
Joe Biden,potus-approve,All polls,2022-04-01,2022-04-19,Gallup,1018,1018,a,0.8447690633641272,41,56,40.79488951266145,54.33058769233917,NA,https://news.gallup.com/poll/391973/biden-job-approval-stuck-low-40s.aspx,78801,154789,2022-04-22,2024-02-08T16:31:06Z,112,NA
Joe Biden,potus-approve,All polls,2022-04-13,2022-04-19,Morning Consult,7062,45000,a,1.110208574911699,40,52,38.83794215693734,53.30701675481787,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,78792,154743,2022-04-21,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2022-04-16,2022-04-19,YouGov,1500,1500,a,0.5920373611044899,41,49,40.811355686811886,49.72123388150526,NA,https://today.yougov.com/topics/politics/articles-reports/2022/08/18/joe-biden-and-congress-job-approval-bumps,78782,154714,2022-04-20,2024-02-08T16:31:06Z,391,NA
Joe Biden,potus-approve,All polls,2022-04-18,2022-04-19,Ipsos,1005,1005,a,0.593515609001386,43.27,51.32,42.66497890855344,51.45598807632937,NA,https://graphics.reuters.com/USA-BIDEN/POLL/nmopagnqapa/index.html,78779,154688,2022-04-19,2024-02-08T16:31:06Z,154,NA
Joe Biden,potus-approve,All polls,2022-04-15,2022-04-18,Cygnal,5846,5846,lv,1.4039495191663738,44.6,53.7,41.449111009638436,53.033865283562655,NA,https://www.cygn.al/april-national-voter-trends-panel/,78803,154804,2022-04-22,2024-02-08T16:31:06Z,67,NA
Joe Biden,potus-approve,All polls,2022-04-14,2022-04-18,AP-NORC,1085,1085,a,0.8721254922128713,45,54,42.88983933753547,52.06429873206551,NA,https://apnorc.org/projects/pessimism-about-the-national-economy-and-the-direction-of-the-country-continues/,78800,154788,2022-04-22,2024-02-08T16:31:06Z,397,NA
Joe Biden,potus-approve,All polls,2022-04-12,2022-04-18,Public Opinion Strategies,1500,1500,rv,1.0254387894119787,44,56,41.43803101890757,54.47001768721065,NA,https://americansforprosperity.org/poll-americans-largely-blame-inflation-and-rising-prices-on-government/,78799,154787,2022-04-21,2024-02-08T16:31:06Z,260,NA
Joe Biden,potus-approve,All polls,2022-04-18,2022-04-18,Redfield & Wilton Strategies,1500,1500,rv,1.0254387894119787,38,47,39.64152069591837,54.10485415411968,NA,https://redfieldandwiltonstrategies.com/wp-content/uploads/2022/03/Joe-Biden-Administration-Approval-Ratings-and-Hypothetical-Voting-Intention-08.03.2022.xlsx,78797,154756,2022-04-21,2024-02-08T16:31:06Z,562,NA
Joe Biden,potus-approve,All polls,2022-04-14,2022-04-18,Global Strategy Group/GBAO (Navigator Research),997,997,rv,0.8360104212660718,46,52,44.617537573578176,50.479448545358764,NA,https://navigatorresearch.org/wp-content/uploads/2022/04/Navigator-Update-04.21.2022.pdf,78793,154744,2022-04-21,2024-02-08T16:31:06Z,413,NA
Joe Biden,potus-approve,All polls,2022-04-17,2022-04-18,NewsNation,1038,1038,rv,0.8530270217846839,47.4,52.6,43.826989309989074,51.16685501017433,NA,https://www.newsnationnow.com/polls/full-report-newsnations-survey-on-covid-19-restrictions-immigration/,78783,154733,2022-04-20,2024-02-08T16:31:06Z,696,NA
Joe Biden,potus-approve,All polls,2022-04-15,2022-04-17,Morning Consult,2005,2005,rv,0.5915587863022314,45,52,42.83794215693734,52.668192611813865,NA,https://www.politico.com/newsletters/playbook/2022/04/19/white-house-wonders-to-mask-or-not-to-mask-00026178,78778,154685,2022-04-19,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2022-04-15,2022-04-17,Morning Consult,2210,2210,a,0.6210647171973258,43,52,41.83794215693734,53.30701675481787,NA,https://morningconsult.com/2022/04/19/elon-musk-twitter-free-speech-content-moderation-survey/,78775,154676,2022-04-19,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2022-04-13,2022-04-17,Rasmussen Reports,1500,1500,lv,0.5127193947059894,44,54,42.53591844812355,51.263885742652384,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78774,154675,2022-04-18,2024-02-08T16:31:06Z,277,NA
Joe Biden,potus-approve,All polls,2022-04-14,2022-04-16,RMG Research,1200,1200,rv,0.45764776291768605,41,55,40.06566124056903,54.20613519412983,NA,https://www.scribd.com/document/571800930/Scott-Rasmussen-National-Survey-April-21-23-2022,78832,154967,2022-04-27,2024-02-08T16:31:06Z,555,NA
Joe Biden,potus-approve,All polls,2022-04-14,2022-04-15,Morning Consult,1991,1991,rv,0.5894898758905823,43,54,40.83794215693734,54.668192611813865,NA,https://spn.org/articles/race-in-the-classroom/,82676,172299,2023-04-25,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2022-04-13,2022-04-14,RMG Research,1200,1200,rv,0.45764776291768605,43,53,42.06566124056903,52.20613519412983,NA,https://www.scribd.com/document/571800930/Scott-Rasmussen-National-Survey-April-21-23-2022,78833,154968,2022-04-27,2024-02-08T16:31:06Z,555,NA
Joe Biden,potus-approve,All polls,2022-04-12,2022-04-13,RMG Research,1200,1200,rv,0.45764776291768605,43,51,42.06566124056903,50.20613519412983,NA,https://www.scribd.com/document/571800930/Scott-Rasmussen-National-Survey-April-21-23-2022,78834,154969,2022-04-27,2024-02-08T16:31:06Z,555,NA
Joe Biden,potus-approve,All polls,2022-04-06,2022-04-12,Morning Consult,7062,45000,a,1.110208574911699,42,50,40.83794215693734,51.30701675481787,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,78763,154659,2022-04-14,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2022-04-09,2022-04-12,YouGov,1500,1500,a,0.5127193947059894,44,48,43.811355686811886,48.72123388150526,NA,https://docs.cdn.yougov.com/3gmmhwtyj0/econToplines.pdf,78754,154619,2022-04-13,2024-02-08T16:31:06Z,391,NA
Joe Biden,potus-approve,All polls,2022-04-10,2022-04-12,Rasmussen Reports,1500,1500,lv,0.5127193947059894,41,58,39.53591844812355,55.263885742652384,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78751,154600,2022-04-13,2024-02-08T16:31:06Z,277,NA
Joe Biden,potus-approve,All polls,2022-04-11,2022-04-12,Ipsos,1005,1005,a,0.593515609001386,40.76,53.2,40.15497890855343,53.33598807632937,NA,https://www.ipsos.com/en-us/news-polls/ipsos-core-political-presidential-approval-tracker-04132022,78748,154571,2022-04-13,2024-02-08T16:31:06Z,154,NA
Joe Biden,potus-approve,All polls,2022-04-09,2022-04-11,Morning Consult,2210,2210,a,0.6210647171973258,40,54,38.83794215693734,55.30701675481787,NA,https://morningconsult.com/2022/04/20/batman-rankings/,78781,154698,2022-04-20,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2022-04-09,2022-04-11,Morning Consult,2005,2005,rv,0.5915587863022314,42,55,39.83794215693734,55.668192611813865,NA,https://morningconsult.com/2022/04/18/putin-war-crimes-polling-ukraine-invasion/,78772,154672,2022-04-18,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2022-04-07,2022-04-11,Quinnipiac University,1412,1412,a,0.2972992055969425,33,54,36.62695495552084,52.93165056520746,NA,https://poll.qu.edu/poll-release?releaseid=3843,78753,154605,2022-04-13,2024-02-08T16:31:06Z,267,NA
Joe Biden,potus-approve,All polls,2022-04-08,2022-04-11,Morning Consult,2005,2005,rv,0.5915587863022314,41,55,38.83794215693734,55.668192611813865,NA,https://assets.morningconsult.com/wp-uploads/2022/04/12125341/2204052_crosstabs_POLITICO_RVs_v1_SH.pdf,78747,154570,2022-04-13,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2022-04-08,2022-04-10,Morning Consult,2210,2210,a,0.6210647171973258,40,53,38.83794215693734,54.30701675481787,NA,https://morningconsult.com/2022/04/14/jk-rowling-harry-potter/,78764,154660,2022-04-14,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2022-04-07,2022-04-10,Hart Research Associates/Public Opinion Strategies,800,800,a,0.7488746084023072,38,53,38.4129048604579,52.413011105195125,NA,https://www.cnbc.com/2022/04/13/bidens-approval-falls-to-new-low-amid-economic-pessimism-cnbc-survey-finds.html,78749,154572,2022-04-13,2024-02-08T16:31:06Z,221,NA
Joe Biden,potus-approve,All polls,2022-04-07,2022-04-09,RMG Research,1200,1200,rv,0.45764776291768605,40,55,39.06566124056903,54.20613519412983,NA,https://www.scribd.com/document/571800930/Scott-Rasmussen-National-Survey-April-21-23-2022,78835,154970,2022-04-27,2024-02-08T16:31:06Z,555,NA
Joe Biden,potus-approve,All polls,2022-04-06,2022-04-08,Big Village,1013,1013,a,0.5958731778019838,39.2,51.5,39.99723567581121,52.92328083309514,NA,https://engine-insights.com/blog/public-opinion-polling/,78818,154895,2022-04-26,2024-02-08T16:31:06Z,37,NA
Joe Biden,potus-approve,All polls,2022-04-06,2022-04-08,TIPP Insights,1305,1305,a,0.9564656284586043,42,43,42.16183059739699,47.87678297018339,NA,https://www.investors.com/politics/biden-approval-rating-shows-signs-of-life-but-not-among-independents-ibd-tipp/,78742,154546,2022-04-11,2024-02-08T16:31:06Z,144,NA
Joe Biden,potus-approve,All polls,2022-04-05,2022-04-08,YouGov,2062,2062,a,0.601143903145344,42,58,41.811355686811886,58.72123388150526,NA,https://www.cbsnews.com/news/cbs-news-poll-inflation-outweighs-jobs-on-economic-views-prices-force-cutbacks/,78736,154504,2022-04-10,2024-02-08T16:31:06Z,391,NA
Joe Biden,potus-approve,All polls,2022-04-05,2022-04-07,Rasmussen Reports,1500,1500,lv,0.5127193947059894,41,57,39.53591844812355,54.263885742652384,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78735,154503,2022-04-08,2024-02-08T16:31:06Z,277,NA
Joe Biden,potus-approve,All polls,2022-04-05,2022-04-06,RMG Research,1200,1200,rv,0.45764776291768605,43,51,42.06566124056903,50.20613519412983,NA,https://www.scribd.com/document/571800930/Scott-Rasmussen-National-Survey-April-21-23-2022,78836,154971,2022-04-27,2024-02-08T16:31:06Z,555,NA
Joe Biden,potus-approve,All polls,2022-03-30,2022-04-05,Morning Consult,7062,45000,a,1.110208574911699,44,48,42.83794215693734,49.30701675481787,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,78734,154502,2022-04-07,2024-02-08T16:31:06Z,218,NA
Joe Biden,potus-approve,All polls,2022-04-02,2022-04-05,YouGov,1500,1500,a,0.5920373611044899,40,50,39.811355686811886,50.72123388150526,NA,https://docs.cdn.yougov.com/bntehkvg1p/econToplines.pdf,78718,154440,2022-04-06,2024-02-08T16:31:06Z,391,NA
